freq_items,frequency
45  541  937,116
45  937,157
177  45  55,190
177  45  55  692,187
177  45  55  614,189
177  45  55  614  692,187
45  55  692,196
45  55  614  692,195
45  55  614,199
45  883,218
177  45  692,197
177  45  614  692,193
45  614  692,203
45  614,241
177  45  614,198
177  45,242
116  45,260
239  45  71,236
175  239  45  71,226
175  239  45,246
175  45,280
175  45  71,243
45  71,283
419  45,332
368  935,147
829  935,264
140  829  935,188
140  935,274
110  780  935,243
110  151  780  935,231
110  151  935,247
151  935,294
151  780  935,253
780  935,296
638  888  935,495
487  638  888  935,495
192  638  888  935,495
192  487  638  888  935,495
487  638  935,496
192  487  638  935,495
192  638  935,504
487  888  935,496
192  487  888  935,495
192  487  935,500
888  935,535
192  888  935,505
192  935,775
100  529,101
100  661,107
100  623,109
100  526,128
100  526  569,100
100  919,133
100  569,135
100  349  541,100
100  349  487,106
100  487,139
100  487  541,106
100  541,150
100  722,164
100  829,177
100  368  746  966,233
100  368  438  746  966,225
100  438  746  966,238
100  368  746,250
100  368  438  746,237
100  438  746,252
100  368  966,247
100  368  438  966,235
100  438  966,253
100  438,310
100  368  438,252
100  368,349
100  362  54  617,307
100  362  54  617  69,299
100  54  617  69,310
100  617  69,320
100  362  617,320
100  362  617  69,307
100  54  69,320
100  362  54  69,309
100  362  69,324
100  54,352
100  362  54,325
100  362,595
778  923,104
38  923,106
78  923,109
614  923,118
145  923,129
183  923,130
12  663  923,100
401  663  923,100
597  663  923,103
12  597  923,104
401  597  923,104
12  923,144
12  401  923,108
438  923,144
401  923,219
923  932  947,238
797  923  932  947,222
797  923  932,241
797  923,281
797  923  947,250
684  923,514
460  684  923,430
460  923,574
217  661  923,584
217  661  923  947,568
661  923  947,591
217  923,625
217  923  947,583
923  947,859
829  984,105
368  984,115
548  984,162
55  984,176
175  55  984,137
175  984,186
115  984,211
115  73  984,178
73  984,259
419  914  984,138
419  793  914  984,125
419  793  984,245
914  984,546
793  914  984,472
793  984,656
597  687,103
276  687,113
279  687,118
538  687,119
687  782,123
687  914,133
687  722,147
687  775,148
529  687,149
229  687,155
229  634  687,134
687  766,160
561  687,161
368  561  687,122
684  687,178
634  687,187
440  687,228
440  617  687,206
332  687,233
332  48  687,202
48  687,237
617  687,239
368  687,306
687  798,306
368  975,110
789  975,169
196  975,183
494  975,298
494  606  975,254
832  975,334
175  832  975,296
175  975,344
606  854  975,395
419  606  854  975,375
419  854  975,401
419  975,460
419  606  975,404
606  975,682
115  782,100
115  438,107
115  205,110
115  797,132
115  937,133
115  947,136
115  744,145
115  744  844,115
115  775,145
115  387  789,120
115  387  789  798,114
115  387  798,121
115  72,159
115  541  72,128
115  844,160
115  541,164
115  789,170
115  789  798,121
115  798,173
115  919,175
115  368,187
115  766,233
115  73,236
115  27,309
722  932,115
239  932,126
368  932,130
797  932,279
932  947,279
797  932  947,235
280  932,342
280  597  932,315
597  932,347
538  874  932,318
538  874  93  932,298
874  93  932,327
538  874  921  932,285
538  874  921  93  932,269
874  921  93  932,291
538  921  932,318
538  921  93  932,299
921  93  932,326
93  932,380
538  93  932,329
538  932,386
70  805,105
57  805,109
598  805,111
694  805,118
38  805  829,113
38  805  829  93,111
38  805  93,116
280  805,139
161  805,147
368  805,149
73  805  844,121
472  73  805  844,117
472  73  805,123
472  805,156
472  805  844,131
805  844,166
805  829,219
805  829  93,121
805  93,226
720  805,232
538  805,233
798  805,236
112  798  805,195
112  805,239
217  805,391
217  522  805,318
522  805,415
290  368,106
290  766,117
161  290,150
290  477,158
290  477  684,132
290  419,183
217  290  419,138
217  290,207
145  290,212
290  684,325
290  888,826
704  722,108
704  829,110
529  704,114
368  704,132
704  825,1102
39  704  825,1035
39  704,1107
110  883,127
110  438,133
110  387  449,106
110  387  788,107
110  387  682,109
110  449  788,108
110  682  788,112
110  140  510,158
110  140  354  510,149
110  354  510,162
110  140,203
110  140  354,162
110  795,205
110  368  795,163
110  494,222
110  682,236
110  449  682,113
110  354,238
110  368,244
110  449  829  960,231
110  449  471  829  960,226
110  449  471  960,234
110  829  960,245
110  471  829  960,237
110  471  960,254
110  780,278
110  151  780,237
110  449  471,238
110  449  471  829,230
110  471  829,242
110  151,283
110  826,325
110  798  826,296
110  798,335
110  829,344
110  449  829,265
110  449,412
722  853,119
279  71  853,287
279  71  766  853,281
279  766  853,289
71  853,331
71  766  853,295
766  853,372
853  883,571
571  623  853,713
571  623  795  853,655
623  795  853,720
571  853,793
571  795  853,715
795  853,806
227  548,104
227  368,109
132  227,151
132  227  795,107
227  795,156
227  674,181
227  541  674,134
227  541,186
227  789,231
12  227  390,607
12  227  390  722,578
12  227  722,609
227  722,995
227  390  722,907
227  390,1049
617  623,100
368  623,103
349  623,118
606  623,125
48  623,126
510  623,129
623  722,164
494  593  623  720  893,150
32  494  593  623  720  893,147
32  494  623  720  893,151
593  623  720  893,155
32  593  623  720  893,152
32  623  720  893,156
593  623  893,161
494  593  623  893,156
32  494  623  893,156
32  494  593  623  893,152
32  593  623  893,157
494  623  893,163
494  593  623  720,154
32  494  593  623  720,150
32  593  623  720,156
494  593  623,161
32  494  593  623,156
32  593  623,163
494  623  720,160
32  494  623  720,156
32  623  720,164
32  623,213
32  494  623,162
494  623,227
623  70,278
120  623  70,234
120  623,297
571  623,783
571  623  795,704
623  795,805
427  886,102
427  829,109
368  427,122
427  874,135
381  427,170
346  427  800,134
346  427  789  800,125
427  789  800,138
346  427,189
346  427  789,145
427  789,224
427  529,226
427  529  72,147
151  161  334  427  494,174
151  161  334  427  470  494,169
151  334  427  470  494,179
151  161  334  427  494  569,163
151  161  334  427  470  494  569,159
151  334  427  470  494  569,168
151  161  334  427  569,174
151  161  334  427  470  569,170
151  334  427  470  569,179
151  161  334  427,186
151  161  334  427  470,181
151  334  427  470,191
334  427  494  569,187
334  427  470  494  569,183
334  427  470  494,194
161  334  427  494  569,175
161  334  427  470  494  569,171
161  334  427  470  494,181
161  334  427  569,187
161  334  427  470  569,183
161  334  427  470,194
334  427  569,201
334  427  470  569,195
334  427  470,207
427  675,231
427  675  766,150
151  161  427  494  569,167
151  161  427  470  494  569,162
151  427  470  494  569,171
151  161  427  569,179
151  161  427  470  569,174
151  427  470  569,183
151  161  427  494,180
151  161  427  470  494,172
151  427  470  494,182
151  161  427,194
151  161  427  470,185
151  427  470,196
427  766,234
427  897,235
427  72,246
427  494  569,196
427  470  494  569,190
161  427  494  569,181
161  427  470  494  569,176
161  427  470  569,189
427  470  569,203
161  427  494,197
161  427  470  494,187
427  470  494,202
427  470,267
161  427  470,206
161  427,281
427  78,340
214  332,108
332  829,115
332  368,115
332  998,119
332  561,129
332  871,129
332  692,131
332  334,133
332  334  548,101
332  682,138
332  477,140
332  477  548,104
332  684,177
332  548  684,104
332  766,183
332  548  766,113
145  332,185
145  217  332,132
217  332,192
332  381  614,159
332  381  598  614,154
332  381  598,161
332  614,204
332  598  614,156
332  694,209
332  354  694,166
332  598,210
332  548  738,193
151  332  548  738,179
151  332  738,196
332  48,228
151  332,233
151  332  548,194
332  354,247
332  362,259
332  548,340
763  886,102
38  763,111
763  778,113
614  763,118
368  763,121
183  763,129
145  763,139
763  829,142
39  763,143
763  956,164
116  280  763,149
116  280  692  763,147
280  692  763,159
116  763,187
116  692  763,157
692  763,277
334  538  763,243
334  538  694  763,229
334  694  763,246
694  763,289
538  694  763,239
538  763,318
529  90,101
766  90,104
684  90,106
90  919,111
276  825  90,105
276  825  90  914,104
825  90  914,108
276  90,153
276  90  914,127
90  914,188
70  8  90,183
239  70  8  90,175
239  8  90,189
239  90,253
239  70  90,213
70  90,258
177  90,258
886  90,386
675  886  90,342
675  90,390
120  510  793  90,425
120  510  620  793  90,408
120  510  620  90,426
510  793  90,452
510  620  90,452
510  620  793  90,431
120  793  90,454
120  620  793  90,436
620  793  90,464
120  90,523
120  620  90,460
620  90,550
658  829,103
658  782,104
529  658,110
653  658,123
349  658,131
477  658,147
477  658  919,102
658  919,149
658  720,169
658  720  947,113
658  661  682,189
368  658  661  682,187
368  658  661,190
658  947,243
145  368  494  57  658,189
145  368  494  57  658  937,185
145  368  494  57  658  682,183
145  368  494  57  658  682  937,179
145  494  57  658  682  937,185
145  494  57  658  937,191
145  368  494  658  682,190
145  368  494  658  682  937,186
145  368  494  658  937,192
145  494  658  682,198
145  494  658  682  937,194
145  494  658  937,200
145  368  57  658  682,189
145  368  57  658  682  937,185
145  368  57  658  937,191
145  57  658  682,196
145  57  658  682  937,191
145  57  658  937,197
145  368  658  937,198
145  368  658  682  937,192
145  658  682  937,200
145  368  658,208
145  368  658  682,199
145  658  682,210
494  57  658  937,199
494  57  658  682  937,192
368  494  57  658  937,192
368  494  57  658  682  937,186
368  494  658  682  937,193
494  658  682  937,201
57  658  682  937,201
368  57  658  682  937,194
368  658  682  937,205
57  658  937,216
368  57  658  937,205
368  658  937,218
494  57  658  682,196
368  494  57  658,196
368  494  57  658  682,190
494  658  682,210
368  494  658  682,201
368  494  658,213
392  460  658,235
362  392  658,235
362  392  460  658,219
362  658,286
460  658,286
362  460  658,227
614  658,294
57  614  658,142
57  658  682,211
368  57  658  682,201
368  57  658,223
658  682,437
368  658  682,394
368  658,492
449  795,102
381  449,103
12  449,107
387  449,131
449  788,134
368  449,136
120  449,153
449  682,159
449  73,225
274  449  73,197
274  449,246
449  829  960,237
449  471  829  960,230
449  471  960,247
449  471,284
449  471  829,238
449  895,316
449  470,330
449  829,332
449  692,334
214  829,103
214  998,112
214  782,114
214  947,114
214  368,114
214  279,131
214  279  956,102
214  561,132
214  682,133
214  419  510,120
145  214  419  510,118
145  214  510,122
145  214,169
145  214  419,125
214  766,175
214  766  956,115
214  419,188
214  346,198
214  71,225
214  548,288
214  354  548,269
120  214,297
214  956,577
214  354  956,437
214  354,775
800  937,109
140  800,132
800  914,135
239  800,139
800  998,162
334  800  998,124
368  800,169
334  800,177
75  800,202
346  800,205
346  789  800,142
411  561  800,173
411  561  800  829,164
411  800  829,174
561  800,217
561  800  829,178
789  800,218
800  871,226
217  800,247
112  800,271
112  529  800,234
800  829,276
529  800,337
368  706,102
706  722,111
706  885,113
706  782,118
706  778,120
653  706,134
706  919,137
663  706,137
663  706  775,106
706  71,149
706  766,152
145  706,157
706  775,175
161  706  746,178
161  487  706  746,175
161  692  706  746,178
161  487  692  706  746,175
487  706  746,183
487  692  706  746,183
692  706  746,188
161  487  706,178
161  487  692  706,177
161  692  706,181
381  523  706  893,176
116  381  523  706  893,174
116  381  706  893,181
523  706  893,184
116  523  706  893,179
116  706  893,186
487  706,212
487  692  706,185
381  523  706,180
116  381  523  706,177
116  523  706,183
116  706,214
116  381  706,185
684  706,219
381  706,227
692  706,246
368  841,104
829  841,107
809  841  883,129
529  809  841  883,128
529  809  841,138
606  841,155
606  72  841,120
746  766  841,137
120  746  766  841,134
120  746  841,140
841  885,165
120  841,202
120  766  841,143
841  883,204
529  841  883,142
766  841,230
529  841,235
72  841,248
350  782  841,217
12  350  841,217
12  350  782  841,203
782  841,274
12  782  841,228
12  841,277
71  841,283
841  874,301
480  841  874,257
480  841,385
897  93,101
895  897,101
21  897,112
72  897,116
120  897,122
381  897,131
368  897,137
738  897,162
606  738  897,136
145  897,163
529  897,163
829  897,175
606  897,179
460  676  897,141
32  460  676  897,137
32  676  897,142
32  897,201
32  460  897,141
460  897,203
177  897,223
571  897,253
401  571  897,201
401  897,255
694  897,413
401  913,101
829  913,102
809  913,113
368  913,115
913  960,126
895  913,135
450  825  913,133
450  692  825  913,128
450  692  913,134
419  913,179
766  913,181
825  913,183
692  825  913,132
692  913,192
196  913,259
196  529  913,222
529  913,318
6  913,476
6  676  913,431
676  913,479
368  440,102
362  440,113
39  440,165
440  809,198
210  440  477,170
151  210  440  477,162
151  210  440,172
440  832,205
440  766  832,164
440  477,213
151  440  477,172
440  472,225
296  411  440  803,186
296  411  440  722  803,179
296  411  440  722,188
411  440  722,200
411  440  722  803,190
411  440  803,207
296  440  722,199
296  440  722  803,188
296  440  803,200
440  803,236
440  722  803,200
440  617,245
151  440,250
440  766,250
440  722,273
27  440  883  893,325
27  440  494  883  893,316
440  494  883  893,328
27  440  893,341
27  440  494  893,330
440  494  893,346
27  440  883,348
27  440  494  883,337
27  440  494,352
440  494,411
440  494  883,352
440  883,429
196  893,100
368  893,105
477  893,111
411  893,113
112  893,125
778  893,129
862  893,159
494  593  720  893,154
32  494  593  720  893,150
32  593  720  893,155
494  593  893,162
32  494  593  893,156
32  593  893,164
494  720  893,160
32  494  720  893,154
32  720  893,163
381  523  893,177
116  381  523  893,175
116  523  893,180
116  893,210
116  381  893,184
32  893,217
32  494  893,167
381  893,223
350  354  893,199
120  350  354  893,189
120  350  893,205
120  893,274
120  354  893,204
354  893,282
27  883  893,341
27  494  883  893,330
27  494  893,348
883  893,403
494  883  893,344
692  893,406
494  893,572
55  829,100
55  684,102
54  55,103
55  694,107
217  55,109
529  55,114
55  93,118
368  55,118
55  638,120
55  775,134
55  57,154
175  55,200
55  682,201
55  682  722,129
55  914,217
55  722,218
177  55  614,197
177  55  614  692,195
55  614  692,206
177  55,256
177  55  692,195
55  692,326
55  766,360
354  746,100
390  746,102
746  937,102
746  829,104
746  883,146
217  746,152
120  746,192
120  746  766,142
161  746,209
161  487  746,180
161  692  746,188
161  487  692  746,180
746  766,215
487  746,225
487  692  746,195
69  746,327
69  746  8,277
368  438  746,257
368  438  746  966,239
438  746  966,274
746  8,332
746  797  966,300
692  746  797  966,288
692  746  797,304
746  788,395
746  788  956,357
368  746,398
368  746  966,268
746  956,445
692  746,578
692  746  966,311
746  966,618
354  52,100
334  52,105
52  529,105
52  766,105
52  829,106
368  52,118
145  52,131
52  676,173
48  52,202
510  52,234
510  52  538,179
52  538,247
52  593  653  774  918,195
52  593  653  661  774  918,188
52  593  653  661  918,199
52  593  653  774,208
52  593  653  661  774,200
52  593  653  661,212
52  593  774,223
52  593  661  774,210
52  593  661  918,208
52  593  661  774  918,197
52  593  774  918,209
52  593  661,224
52  653  774,230
52  653  661  774,218
52  653  774  918,213
52  653  661  774  918,203
52  661  774  918,215
52  661  774,232
52  661  918,228
52  653  661  918,215
52  653  661,233
52  653,285
52  653  918,229
52  918,286
52  598,539
35  829,101
35  956,134
35  937,145
151  35,151
151  35  93,112
35  93,159
35  350  368,121
35  350  368  766,113
35  350  766,122
242  35  862,167
242  35  392  862,164
242  35  392,168
35  392,205
35  392  862,183
35  766,207
35  368  766,127
35  862,225
35  368,242
35  529,284
35  526,358
35  526  569,315
35  569,367
192  529,102
192  620,106
192  829,110
192  368,120
120  192,135
192  720  722  918,109
192  720  722  798  918,103
192  722  798  918,111
192  720  918,121
192  720  798  918,115
192  798  918,124
192  722  798,117
192  720  722  798,108
192  720  798,123
192  720,187
192  720  722,117
192  722,203
192  350,244
192  274  350,200
192  274,252
192  54  998,215
192  54  944  998,201
192  54  944,216
192  998,268
192  944  998,218
192  944,285
192  487,517
192  487  638,495
192  487  888,496
192  487  638  888,495
192  638,529
192  638  888,495
192  888,534
177  373,103
373  722,111
368  373,117
350  373,119
373  477,128
373  529,143
373  684,155
346  373,158
346  373  494,111
373  494,182
373  788,201
373  788  886,168
373  886,212
373  71,214
373  829,382
210  766,103
210  57,104
210  381,106
210  368,108
205  210,116
21  210,133
120  210,163
183  210,180
151  210,202
151  210  477,171
210  477,215
210  349  72  778  888,179
210  349  354  72  778  888,178
210  354  72  778  888,180
210  349  72  888,184
210  354  72  888,184
210  349  354  72  888,182
210  349  72  778,186
210  349  354  72  778,185
210  354  72  778,187
210  349  72,191
210  349  354  72,189
210  354  72,192
210  349  778,199
210  349  354  778,197
210  349  778  888,191
210  349  354  778  888,190
210  349  354  888,194
210  349  354,202
210  778  888,194
210  354  778  888,192
210  354  778,201
210  888,239
210  354  888,199
210  354,260
210  54  854,251
210  54  854  966,245
210  54  966,256
210  854,295
210  854  966,253
210  966,297
210  617  885  937,352
210  617  71  885  937,341
210  522  617  885  937,339
210  522  617  71  885  937,329
210  522  617  71  937,341
210  617  71  937,354
210  522  617  885,353
210  522  617  71  885,343
210  617  71  885,360
210  522  617,375
210  522  617  71,359
210  617  71,377
210  522  885  937,354
210  522  71  885  937,343
210  522  71  937,355
210  522  885,368
210  522  71  885,357
210  522  71,373
210  885  937,368
210  71  885  937,356
210  71  885,376
210  71,418
210  71  937,369
210  937,424
210  789,481
210  789  829,422
210  829,508
826  829,101
661  826,107
523  826,112
797  826,118
682  826,122
132  826,124
368  826,134
826  919,139
561  826,143
826  883,185
766  826  883,125
487  826,205
766  826,228
798  826,348
279  826,393
204  826,403
204  236  826,356
236  826,404
349  789,101
349  829,105
349  766,112
349  529,113
349  606,117
120  349,118
349  71,122
349  684,132
349  368,132
349  510,138
349  487,163
349  541,163
349  487  541,108
349  692,165
349  744,181
349  744  888,150
132  349,185
132  349  661,151
349  8,187
349  48  8,147
349  661,198
145  349,202
145  349  888,136
349  354  72  888,189
349  354  72  778  888,185
349  354  72  778,194
349  72  888,208
349  72  778  888,198
349  72  778,213
349  48,276
349  354  778,208
349  354  778  888,197
349  354  888,214
349  778,335
349  778  888,215
349  634,512
349  888,530
354  774,111
73  774,112
368  774,118
774  947,149
161  774,256
161  346  774,224
280  774,264
280  598  774,225
593  653  774  918,208
593  653  661  774  918,198
593  661  774  918,210
653  774  918,228
653  661  774  918,214
661  774  918,230
593  653  774,223
593  653  661  774,211
593  661  774,224
661  774,277
653  661  774,231
653  774,279
598  774,279
606  774,291
606  774  883,249
346  774,305
526  774,307
526  722  774,272
682  774,319
682  774  883,251
722  774,339
774  883,557
766  878,109
368  878,111
390  878,112
529  878,118
217  878,152
571  878,192
571  593  878,148
593  878,195
48  878,259
120  878,320
120  538  878,269
780  878,485
538  780  878,435
538  878,767
274  411,100
239  411,102
21  411,104
368  411,115
411  477,115
32  411,130
411  720,137
411  862,152
411  874,157
411  631  874,124
411  631,171
411  561,212
411  561  829,172
296  411  722,201
296  411  722  803,189
296  411  803,203
411  829,257
411  722,281
411  722  803,221
350  411  579,562
350  411  579  803,535
411  579  803,573
350  411,624
350  411  803,573
411  803,826
487  832,107
529  832,115
350  832,153
140  832,188
593  832,220
579  593  832,190
579  832,227
766  832,269
283  832,270
239  72  832  970,265
239  72  775  832  970,257
239  72  775  832,269
239  832  970,281
239  775  832  970,272
239  775  832,287
175  832,339
72  775  832,292
72  775  832  970,280
775  832  970,296
832  871,383
39  832  871,338
39  832,397
832  970,408
72  832  970,377
72  832,421
450  766,100
450  620,102
450  529,110
450  829,111
450  758,112
368  450,118
450  581,124
450  494,133
112  450,140
450  944,155
450  883,180
450  606,185
450  825,187
450  692  825,138
450  69,210
450  692,216
450  797  956,177
419  450  797  956,161
419  450  797,189
450  956,253
419  450  956,176
450  919,267
450  919  937,216
419  450,284
450  57,316
450  57  937,268
450  6,358
450  937,561
529  970,100
354  970,102
752  970,103
956  970,114
766  970,115
829  970,117
368  970,128
918  970,179
239  72  970,274
239  72  775  970,265
239  775  970,284
775  970,335
72  775  970,289
72  970,417
177  970,430
350  970,436
350  39  970,364
39  970,445
387  829,102
387  48,121
387  788,133
387  682  788,100
387  766,147
217  387,154
387  682,155
38  387,157
387  73,194
368  387  73,162
362  387,205
196  387,219
368  387,275
387  494,304
387  798  998,266
387  692  798  998,256
387  789  798  998,249
387  692  789  798  998,241
387  692  789  998,257
387  692  998,275
285  387  614  720,282
112  285  387  614  720,274
112  285  387  614,289
387  614  720,301
112  387  614  720,290
112  387  614,305
387  692  798,272
387  692  789  798,257
387  692  789,275
285  387  720,307
112  285  387  720,296
112  285  387,315
112  387,357
112  387  720,314
387  720,361
387  798,430
387  789  798,378
387  789,459
196  722,100
196  937,107
196  368,121
112  196,121
196  829,128
132  196,131
196  895,132
196  217,188
145  196,201
145  196  674,145
196  350,241
196  966,244
196  674  966,175
196  354,263
196  529,309
196  674,417
38  620,109
620  758,110
529  620,120
368  620,121
217  620,125
620  722,170
620  798,215
620  803,268
151  620  803,231
151  620,270
120  510  620,443
120  510  620  793,424
510  620  793,454
120  620,511
120  620  793,455
620  793,519
112  280,100
280  766,105
280  368,110
280  54,110
280  825,110
280  918,118
280  944,118
280  684,119
140  280,119
280  947,124
177  280,139
280  663  758,115
280  529  663  758,110
280  529  663,118
280  682  797,124
280  419  682  797,117
280  419  797,130
280  354,171
280  758,174
280  529  758,115
280  390  966,151
280  390  874  966,148
280  390  874,152
280  874,181
280  874  966,150
280  682,185
280  419  682,126
116  280,186
116  280  692,156
280  419,195
280  809,205
280  722  809,178
280  529,209
280  571,211
280  966,212
280  692,225
280  722,238
280  598,269
280  597,355
472  722,107
472  947,110
276  472,113
419  472,113
472  829,121
472  692,122
472  529,123
472  494,123
472  489,124
472  581,141
368  472,145
472  73,159
472  73  844,128
116  472  775,130
116  354  472  775,123
354  472  775,143
116  472,215
116  354  472,145
32  472  966,262
32  472  6  966,245
472  6  966,297
354  472,379
472  844,481
32  472,609
32  472  6,545
472  6,635
494  738,104
54  738,106
381  738,107
283  738,108
70  738,112
296  738,113
738  829,113
368  738,120
738  966,123
597  738,127
73  738,136
571  738,138
638  738,148
39  738,150
145  738,157
738  766,159
606  738,169
217  738,200
217  529  738,128
276  738,207
151  738,235
151  548  738,187
548  738,240
634  738  78,226
538  634  738  78,218
538  634  738,233
529  738,280
738  78,282
538  738  78,235
538  738,288
438  738,359
334  368,101
334  676,104
334  529,108
183  334,125
145  334,127
334  477  548,101
334  548  766,101
334  477,138
334  477  766,103
334  73,147
334  638  73,116
334  638,150
334  419,162
334  998,163
334  684,168
334  766,200
151  161  334  494  569,175
151  161  334  470  494  569,170
151  161  334  470  494,180
161  334  494  569,187
161  334  470  494  569,182
161  334  470  494,192
151  161  334  569,187
151  161  334  470  569,182
151  161  334  470,193
161  334  569,200
161  334  470  569,195
161  334  470,208
151  334  569,200
151  334  470  569,193
151  334  494  569,185
151  334  470  494  569,180
334  470  494  569,195
334  470  569,210
151  334  494,197
151  334  470  494,191
151  334  470,206
334  494,269
334  470  494,208
334  470,278
334  694,299
334  538  694,241
334  538,303
204  334,323
204  334  895,295
334  895,344
217  334,368
217  334  722,295
334  722,369
354  6,100
6  722,105
6  844,106
217  6,112
6  829,126
368  6,130
6  692,144
236  6,148
6  682,157
529  6,158
175  6,270
6  966,354
32  6  966,256
32  6,607
6  676,769
368  809,107
694  809,109
480  809,112
296  809,112
175  809,119
239  809,123
809  960,123
510  809,126
809  895,129
38  809,136
183  809,151
766  809,170
809  883,207
529  809  883,147
362  809,212
809  919,249
789  809  919,197
722  809,253
789  809,274
548  809,275
548  809  829,235
809  829,317
274  346  809,301
145  274  809,301
145  274  346  809,291
346  809,359
145  346  809,298
145  809,366
529  809,401
579  829,104
368  579,113
529  579,113
579  778,128
571  579,194
419  571  579,134
419  579,205
175  579,212
12  579  795,159
12  460  579  795,151
460  579  795,168
579  593,231
177  579,236
12  579,236
12  460  579,172
460  579,248
579  581,424
579  581  966,387
579  966,445
579  803,619
350  579  803,565
350  579,630
27  362,102
27  438,105
27  368,113
217  27,226
27  775,228
27  921,257
27  597,276
177  27  597,232
177  27,332
27  494,421
27  494  883,356
27  883,471
27  480  752,442
27  354  480  752,418
27  354  480,444
27  752,493
27  354  752,440
27  354,529
204  766,103
204  561,118
204  205,119
204  368,128
204  93,140
204  509,184
204  509  569,150
204  569,190
204  634,202
204  634  829,170
204  529,219
204  829,276
204  797,338
183  204  797,285
204  895,343
183  204,411
204  236,419
354  744,100
744  766,108
722  744,109
145  744,109
529  744,128
744  829,149
368  744,152
744  844,169
744  888,215
489  744,308
236  744,331
32  744,434
529  73,102
548  73,102
73  766,102
526  73,116
676  73,119
480  73,134
73  758,138
73  758  829,104
638  73,145
73  883,146
692  73,149
346  73,154
346  73  8,106
73  8,155
682  73,158
73  829,202
73  844,204
274  73,242
368  73,304
510  73,351
510  684  73,303
684  73,397
116  829,109
116  778,111
116  368,122
116  775,196
116  354  775,141
116  523,206
116  381  523,181
116  381,232
116  720,243
116  653  720,182
116  692,265
116  722,282
116  354  722,207
116  653,310
116  541,368
116  541  606,329
116  606,411
116  354,415
296  419,104
296  354,109
296  883,109
296  937,110
283  296,115
296  70,118
175  296,120
205  296,132
239  296,143
296  510,144
183  296,150
296  766,155
21  296,184
296  362  598,155
296  362  598  825,145
296  598  825,157
296  825,220
296  362  825,159
296  362,236
296  803,240
296  722  803,199
296  675,291
296  460  675,241
296  722,297
296  460,337
296  368,634
296  368  829,501
296  829,736
766  803,103
368  803,107
682  803,188
346  682  803,135
69  803,205
69  803  921,159
803  921,220
151  803,281
722  803,304
480  803,313
346  803,376
350  803,634
829  874,101
354  874,103
529  874,112
368  874,112
177  874,116
631  874,150
390  874,183
390  874  966,149
874  966,197
874  885,236
766  874  885,176
766  874,290
871  874,294
871  874  888,233
874  888,298
480  874,307
523  874,337
470  523  874,287
470  874,354
538  874  921,323
538  874  921  93,299
874  921  93,325
538  874,393
538  874  93,330
874  93,398
523  722,102
523  883,102
523  529,106
523  682,130
523  70,132
368  523,141
523  944,205
523  766  944,175
523  778,211
523  789,216
381  523,232
523  766,268
523  788,284
470  523,357
523  998,561
229  419,100
229  381,108
229  966,123
229  8,131
229  829,134
229  871,135
229  368,142
229  283,168
120  229,170
229  634,174
229  883,184
229  795,205
229  766,219
229  276,295
229  276  529,257
229  778,335
229  529,365
229  692,370
229  401  581  631,354
229  401  581  631  758,345
229  401  509  581  631,345
229  401  509  581  631  758,337
229  509  581  631  758,346
229  581  631  758,356
229  401  509  631,356
229  401  631  758,356
229  401  509  631  758,346
229  509  631,368
229  509  631  758,355
229  631  758,369
229  509  581,369
229  509  581  758,361
229  401  509  581,357
229  401  509  581  758,349
229  401  509  758,358
229  509  758,374
229  401  581,382
229  401  581  758,372
229  581  758,389
229  401,441
229  401  758,391
229  758,516
354  638,101
638  766,104
638  883,104
638  947,114
638  829,116
217  638,125
638  93,140
368  638,143
529  638,146
638  674,158
438  638  674,123
279  638,164
279  438  638,112
614  638,228
205  614  638,183
205  638,243
438  638,295
12  120  638  885,392
12  120  132  638  885,378
12  132  638  885,396
120  638  885,414
120  132  638  885,397
132  638  885,417
12  120  638,410
12  120  132  638,393
12  132  638,414
120  638,500
120  132  638,416
487  638,523
487  638  888,495
638  888,529
132  638,540
722  780,104
354  780,104
780  895,111
526  780,133
529  780,135
780  937,136
780  829,173
766  780,191
631  766  780,108
368  780,203
32  631  780,145
32  631  720  780,131
32  720  780,151
151  780,294
778  780,368
438  778  780,324
438  780,401
661  780,435
661  720  780,390
538  780,511
631  780,540
631  720  780,161
720  780,587
480  684,100
480  72,113
368  480,115
471  480,118
480  529,122
480  919,122
480  766,122
38  480,123
480  694,135
480  758,141
480  758  829,103
362  480,150
480  829,221
480  782,233
419  480,247
480  752,494
354  480  752,444
354  480,540
161  69,101
161  72,106
161  529,142
161  177,143
161  561,173
145  161,199
161  487,227
161  487  692,183
151  161  569,192
151  161  470  569,186
151  161  494  569,179
151  161  470  494  569,173
151  161  470  494,183
151  161  470,198
161  368,249
161  692,257
161  494  569,195
161  470  494  569,187
161  470  569,201
161  470,271
161  470  494,199
161  346,277
161  494,278
161  390,319
161  390  675,272
161  675,364
242  829,106
242  529,128
242  368,152
242  937,160
242  538  634  661,144
242  489  634  661,144
242  489  538  634  661,138
242  538  661,153
242  489  538  661,147
242  489  661,160
242  538  634,160
242  489  538  634,145
242  489  634,161
242  538,204
242  489  538,157
242  862,223
242  392  862,177
242  775,237
242  438  71  75  766  8,206
242  438  684  71  75  766  8,203
242  438  684  71  75  8,210
242  438  71  766  8,215
242  438  684  71  766  8,211
242  438  684  71  8,218
242  71  766  8,224
242  684  71  766  8,220
242  71  75  766  8,215
242  684  71  75  766  8,212
242  684  71  75  8,220
242  684  71  8,228
